"CustomerID","Recency","Frequency","Monetary","Cluster","PredictedCluster","Segment"
14591,16,4,1447.14,1,1,"Loyal Customers"
14592,36,3,570.46,1,1,"Loyal Customers"
14593,22,3,617.99,1,1,"Loyal Customers"
14594,8,2,379.83,1,1,"Loyal Customers"
14595,20,6,1740.6,1,1,"Loyal Customers"
14597,12,2,883.15,1,1,"Loyal Customers"
14598,45,1,221.97,1,1,"Loyal Customers"
14600,306,1,393.33,2,2,"At Risk Customers"
14601,11,1,213.96,1,1,"Loyal Customers"
14603,275,1,660,2,2,"At Risk Customers"
14606,2,93,12156.6500000001,3,3,"Best Customers"
14607,16,14,16569.5,3,1,"Best Customers"
14608,5,4,1785.15,1,1,"Loyal Customers"
14609,73,4,601.56,1,1,"Loyal Customers"
14616,243,3,406.08,2,2,"At Risk Customers"
14618,10,3,553.44,1,1,"Loyal Customers"
14619,246,1,394.44,2,2,"At Risk Customers"
14620,206,2,412.78,2,2,"At Risk Customers"
14621,2,5,1788.36,1,1,"Loyal Customers"
14622,185,1,320.58,2,2,"At Risk Customers"
14623,33,5,889.25,1,1,"Loyal Customers"
14624,58,2,225.85,1,1,"Loyal Customers"
14625,197,2,899.63,2,2,"At Risk Customers"
14626,24,4,2791.27,1,1,"Loyal Customers"
14628,92,2,671.96,1,1,"Loyal Customers"
14629,5,2,959.01,1,1,"Loyal Customers"
14631,51,3,1006.98,1,1,"Loyal Customers"
14632,263,1,114.56,2,2,"At Risk Customers"
14633,267,1,344.9,2,2,"At Risk Customers"
14636,37,2,609.85,1,1,"Loyal Customers"
14638,51,1,443.6,1,1,"Loyal Customers"
14639,53,6,2984.49,1,1,"Loyal Customers"
14640,25,6,2125.08,1,1,"Loyal Customers"
14641,22,1,110.46,1,1,"Loyal Customers"
14642,59,1,96.12,1,1,"Loyal Customers"
14643,171,2,693.81,2,2,"At Risk Customers"
14644,68,2,830.76,1,1,"Loyal Customers"
14645,157,2,597.09,2,2,"At Risk Customers"
14646,2,73,280206.02,4,3,"Super VIP Customers"
14647,202,1,243.22,2,2,"At Risk Customers"
14649,5,4,1417.29,1,1,"Loyal Customers"
14651,68,2,654.6,1,1,"Loyal Customers"
14652,78,1,114.18,1,1,"Loyal Customers"
14653,2,7,1947.55,1,1,"Loyal Customers"
14655,9,4,1932.23,1,1,"Loyal Customers"
14656,170,2,291.05,2,2,"At Risk Customers"
14657,18,4,848.22,1,1,"Loyal Customers"
14658,6,2,247.15,1,1,"Loyal Customers"
14659,9,9,2529.93,1,1,"Loyal Customers"
14660,87,2,285.74,1,1,"Loyal Customers"
14661,27,1,107.95,1,1,"Loyal Customers"
14662,29,4,771.17,1,1,"Loyal Customers"
14664,20,2,637.89,1,1,"Loyal Customers"
14665,61,5,1835.7,1,1,"Loyal Customers"
14666,25,1,195.25,1,1,"Loyal Customers"
14667,11,25,9241.2,3,3,"Best Customers"
14669,242,3,1269.99,2,2,"At Risk Customers"
14670,281,2,411.53,2,2,"At Risk Customers"
14672,235,2,765.55,2,2,"At Risk Customers"
14673,4,5,1736.4,1,1,"Loyal Customers"
14675,17,1,604.75,1,1,"Loyal Customers"
14676,32,6,2548.24,1,1,"Loyal Customers"
14680,26,16,28754.11,3,3,"Best Customers"
14681,72,3,498.95,1,1,"Loyal Customers"
14682,188,2,52,2,2,"At Risk Customers"
14684,26,5,1236.28,1,1,"Loyal Customers"
14687,107,1,628.38,1,1,"Loyal Customers"
14688,8,21,5630.87,3,3,"Best Customers"
14689,209,1,112.8,2,2,"At Risk Customers"
14690,45,2,371.7,1,1,"Loyal Customers"
14691,31,5,2114.33,1,1,"Loyal Customers"
14692,138,4,591.55,1,1,"Loyal Customers"
14693,265,1,172.9,2,2,"At Risk Customers"
14696,5,7,2078.95,1,1,"Loyal Customers"
14697,219,2,188.61,2,2,"At Risk Customers"
14698,2,5,1250.76,1,1,"Loyal Customers"
14699,215,1,109.13,2,2,"At Risk Customers"
14700,33,3,2235.3,1,1,"Loyal Customers"
14701,11,9,2549.37,1,1,"Loyal Customers"
14702,2,17,3292.14,3,3,"Best Customers"
14703,15,1,318.17,1,1,"Loyal Customers"
14704,12,9,1546.91,1,1,"Loyal Customers"
14705,199,1,179,2,2,"At Risk Customers"
14708,3,3,1126.37,1,1,"Loyal Customers"
14709,16,13,4921.04000000001,1,1,"Loyal Customers"
14710,15,4,606.13,1,1,"Loyal Customers"
14711,11,11,2868.8,1,1,"Loyal Customers"
14712,30,3,917.07,1,1,"Loyal Customers"
14713,10,11,2666.36,1,1,"Loyal Customers"
14714,25,1,160.19,1,1,"Loyal Customers"
14715,25,4,867.38,1,1,"Loyal Customers"
14716,44,2,329.68,1,1,"Loyal Customers"
14719,2,5,1602.13,1,1,"Loyal Customers"
14720,6,3,663.81,1,1,"Loyal Customers"
14722,148,1,187.92,2,2,"At Risk Customers"
14723,11,6,1158.3,1,1,"Loyal Customers"
14725,25,1,718.08,1,1,"Loyal Customers"
14727,275,1,268.58,2,2,"At Risk Customers"
14729,374,1,313.49,2,2,"At Risk Customers"
14730,2,8,2005.06000000001,1,1,"Loyal Customers"
14731,48,3,380.02,1,1,"Loyal Customers"
14732,9,8,2702.49,1,1,"Loyal Customers"
14733,17,12,9585.91,3,1,"Best Customers"
14735,4,32,6065.69,3,3,"Best Customers"
14737,4,3,1164.55,1,1,"Loyal Customers"
14738,43,7,1314.45,1,1,"Loyal Customers"
14739,5,7,3902.28,1,1,"Loyal Customers"
14740,198,3,1448.21,2,2,"At Risk Customers"
14741,12,6,1400.34,1,1,"Loyal Customers"
14744,17,7,1099.98,1,1,"Loyal Customers"
14745,113,5,1220.26,1,1,"Loyal Customers"
14747,250,1,328.2,2,2,"At Risk Customers"
14748,30,5,1415.75,1,1,"Loyal Customers"
14752,44,1,389.64,1,1,"Loyal Customers"
14753,88,1,563.15,1,1,"Loyal Customers"
14754,45,2,638.05,1,1,"Loyal Customers"
14755,10,11,5010.28,1,1,"Loyal Customers"
14756,16,1,738.96,1,1,"Loyal Customers"
14757,76,1,420.5,1,1,"Loyal Customers"
14758,145,4,1484.06,1,1,"Loyal Customers"
14759,5,3,1625.97,1,1,"Loyal Customers"
14760,298,1,89.2,2,2,"At Risk Customers"
14761,59,2,255.9,1,1,"Loyal Customers"
14762,264,1,300.52,2,2,"At Risk Customers"
14764,47,1,278.3,1,1,"Loyal Customers"
14765,30,3,254.11,1,1,"Loyal Customers"
14766,9,6,2473.37,1,1,"Loyal Customers"
14768,18,2,192.6,1,1,"Loyal Customers"
14769,3,8,10674.75,1,1,"Loyal Customers"
14770,233,2,876.42,2,2,"At Risk Customers"
14772,113,1,139.26,1,1,"Loyal Customers"
14775,59,3,1011.9,1,1,"Loyal Customers"
14776,52,11,2538.3,1,1,"Loyal Customers"
14778,128,2,730.86,1,1,"Loyal Customers"
14779,281,3,386.15,2,2,"At Risk Customers"
14780,55,2,447.68,1,1,"Loyal Customers"
14782,320,1,200.1,2,2,"At Risk Customers"
14784,27,2,289.99,1,1,"Loyal Customers"
14785,11,2,77.4,1,1,"Loyal Customers"
14788,8,2,679.44,1,1,"Loyal Customers"
14789,29,1,197.64,1,1,"Loyal Customers"
14790,17,4,745.06,1,1,"Loyal Customers"
14792,64,1,6.2,1,1,"Loyal Customers"
14793,22,1,228.99,1,1,"Loyal Customers"
14794,3,7,1319.91,1,1,"Loyal Customers"
14795,167,1,131.45,2,2,"At Risk Customers"
14796,2,17,8022.48999999998,3,3,"Best Customers"
14798,53,3,173.74,1,1,"Loyal Customers"
14799,52,1,157.7,1,1,"Loyal Customers"
14800,48,12,4339.74,1,1,"Loyal Customers"
14801,62,1,193.14,1,1,"Loyal Customers"
14803,163,3,845.55,2,2,"At Risk Customers"
14804,9,1,353.27,1,1,"Loyal Customers"
14805,16,4,554.65,1,1,"Loyal Customers"
14806,76,1,193.39,1,1,"Loyal Customers"
14808,40,8,2741.17,1,1,"Loyal Customers"
14810,41,11,2087.88,1,1,"Loyal Customers"
14813,370,2,155.43,2,2,"At Risk Customers"
14815,37,2,778.5,1,1,"Loyal Customers"
14816,198,1,271.85,2,2,"At Risk Customers"
14817,201,2,1110.34,2,2,"At Risk Customers"
14818,74,3,657.8,1,1,"Loyal Customers"
14819,65,2,272.07,1,1,"Loyal Customers"
14820,22,4,507.29,1,1,"Loyal Customers"
14821,367,1,48.8,2,2,"At Risk Customers"
14823,181,3,321.43,2,2,"At Risk Customers"
14824,11,4,1127.71,1,1,"Loyal Customers"
14825,4,12,2226.91,1,1,"Loyal Customers"
14828,197,3,2139.76,2,2,"At Risk Customers"
14829,30,4,697.55,1,1,"Loyal Customers"
14830,54,1,197.13,1,1,"Loyal Customers"
14834,18,6,1720.3,1,1,"Loyal Customers"
14836,11,3,102.45,1,1,"Loyal Customers"
14837,90,4,1649.5,1,1,"Loyal Customers"
14840,268,1,62.85,2,2,"At Risk Customers"
14841,54,6,3295.76,1,1,"Loyal Customers"
14842,44,4,2824.69,1,1,"Loyal Customers"
14844,64,4,3189.81,1,1,"Loyal Customers"
14847,149,1,309.4,2,2,"At Risk Customers"
14849,22,25,7930.54,3,3,"Best Customers"
14850,312,1,325.75,2,2,"At Risk Customers"
14851,24,2,511.35,1,1,"Loyal Customers"
14852,59,6,2836.69,1,1,"Loyal Customers"
14853,25,2,475.8,1,1,"Loyal Customers"
14854,79,7,2759.83,1,1,"Loyal Customers"
14855,120,2,645.65,1,1,"Loyal Customers"
14856,37,3,1311.38,1,1,"Loyal Customers"
14857,60,2,1173.12,1,1,"Loyal Customers"
14859,13,4,1353.74,1,1,"Loyal Customers"
14860,20,1,170.32,1,1,"Loyal Customers"
14861,53,1,125.79,1,1,"Loyal Customers"
14862,26,2,841.2,1,1,"Loyal Customers"
14863,30,1,266.76,1,1,"Loyal Customers"
14865,8,2,52.2,1,1,"Loyal Customers"
14866,11,12,14389.9,3,1,"Best Customers"
14867,186,3,710.28,2,2,"At Risk Customers"
14868,4,8,2953.59,1,1,"Loyal Customers"
14869,9,2,725.7,1,1,"Loyal Customers"
14870,262,1,327.25,2,2,"At Risk Customers"
14871,4,4,522.38,1,1,"Loyal Customers"
14873,211,1,519.68,2,2,"At Risk Customers"
14875,108,2,1465.32,1,1,"Loyal Customers"
14878,13,9,1485.54,1,1,"Loyal Customers"
14880,78,3,706.19,1,1,"Loyal Customers"
14881,20,1,255.4,1,1,"Loyal Customers"
14882,27,2,589.7,1,1,"Loyal Customers"
14883,19,6,761.59,1,1,"Loyal Customers"
14885,132,1,765.32,1,1,"Loyal Customers"
14886,253,1,364.8,2,2,"At Risk Customers"
14887,80,1,1862,1,1,"Loyal Customers"
14888,208,1,369.2,2,2,"At Risk Customers"
14889,337,1,135.9,2,2,"At Risk Customers"
14890,254,1,125.65,2,2,"At Risk Customers"
14891,149,2,554.38,2,2,"At Risk Customers"
14893,10,2,1237.85,1,1,"Loyal Customers"
14894,86,1,655.75,1,1,"Loyal Customers"
14895,8,20,11138.71,3,3,"Best Customers"
14896,205,2,468.77,2,2,"At Risk Customers"
14897,8,4,1366.38,1,1,"Loyal Customers"
14898,24,6,1303.52,1,1,"Loyal Customers"
14901,12,9,1421.29,1,1,"Loyal Customers"
14902,26,1,332.66,1,1,"Loyal Customers"
14903,22,5,2810.63,1,1,"Loyal Customers"
14904,3,2,1025.44,1,1,"Loyal Customers"
14905,158,2,616.15,2,2,"At Risk Customers"
14907,4,7,3501.1,1,1,"Loyal Customers"
14908,75,1,277.8,1,1,"Loyal Customers"
14910,3,4,434.35,1,1,"Loyal Customers"
14911,2,201,143825.059999999,4,3,"Super VIP Customers"
14912,17,2,867.85,1,1,"Loyal Customers"
14913,36,4,1227.43,1,1,"Loyal Customers"
14915,92,2,307.48,1,1,"Loyal Customers"
14916,71,4,1268.98,1,1,"Loyal Customers"
14918,116,2,1610.15,1,1,"Loyal Customers"
14920,213,2,977.77,2,2,"At Risk Customers"
14921,31,2,1316.07,1,1,"Loyal Customers"
14923,51,1,749.1,1,1,"Loyal Customers"
14924,246,1,310.05,2,2,"At Risk Customers"
14929,33,1,223.88,1,1,"Loyal Customers"
14930,109,3,2372.86,1,1,"Loyal Customers"
14931,5,5,1257.68,1,1,"Loyal Customers"
14932,366,1,363.53,2,2,"At Risk Customers"
14934,82,2,1890.94,1,1,"Loyal Customers"
14935,298,1,1784.71,2,2,"At Risk Customers"
14936,34,8,8137.02,1,1,"Loyal Customers"
14937,57,3,1621.88,1,1,"Loyal Customers"
14944,30,12,5900.25,1,1,"Loyal Customers"
14946,15,1,100.9,1,1,"Loyal Customers"
14947,73,2,290.82,1,1,"Loyal Customers"
14948,24,6,1101.97,1,1,"Loyal Customers"
14950,20,1,371.2,1,1,"Loyal Customers"
14951,80,1,311.69,1,1,"Loyal Customers"
14952,60,11,8099.49,1,1,"Loyal Customers"
14953,26,1,289.82,1,1,"Loyal Customers"
14954,13,1,336.17,1,1,"Loyal Customers"
14957,254,1,58.49,2,2,"At Risk Customers"
14958,148,3,499.68,2,2,"At Risk Customers"
14959,65,4,695.42,1,1,"Loyal Customers"
14960,9,2,221.27,1,1,"Loyal Customers"
14961,11,9,7044.68,1,1,"Loyal Customers"
14962,271,1,126.7,2,2,"At Risk Customers"
14963,10,5,1487.8,1,1,"Loyal Customers"
14964,248,1,206.21,2,2,"At Risk Customers"
14965,97,2,599,1,1,"Loyal Customers"
14966,15,1,191.32,1,1,"Loyal Customers"
14967,50,1,463.8,1,1,"Loyal Customers"
14968,31,1,147.59,1,1,"Loyal Customers"
14970,69,4,1592.06,1,1,"Loyal Customers"
14971,36,3,1116.57,1,1,"Loyal Customers"
14972,129,1,114.77,1,1,"Loyal Customers"
14973,108,3,1314.45,1,1,"Loyal Customers"
14974,38,1,114.39,1,1,"Loyal Customers"
14975,58,1,279.94,1,1,"Loyal Customers"
14976,58,7,790.86,1,1,"Loyal Customers"
14978,73,5,1931.42,1,1,"Loyal Customers"
14981,247,1,102.12,2,2,"At Risk Customers"
14984,20,2,213.27,1,1,"Loyal Customers"
14985,199,2,296.75,2,2,"At Risk Customers"
14987,16,2,326.4,1,1,"Loyal Customers"
14988,212,1,334.54,2,2,"At Risk Customers"
14995,39,2,233.23,1,1,"Loyal Customers"
14997,47,3,546.2,1,1,"Loyal Customers"
14998,171,2,429.87,2,2,"At Risk Customers"
15000,48,1,490.52,1,1,"Loyal Customers"
15002,116,4,1641.76,1,1,"Loyal Customers"
15004,148,1,1246.32,2,2,"At Risk Customers"
15005,16,28,6316.56999999999,3,3,"Best Customers"
15006,52,1,502.09,1,1,"Loyal Customers"
15007,160,1,156.91,2,2,"At Risk Customers"
15009,13,3,1261.78,1,1,"Loyal Customers"
15010,36,1,308.94,1,1,"Loyal Customers"
15012,54,2,423.04,1,1,"Loyal Customers"
15014,44,2,260.17,1,1,"Loyal Customers"
15016,173,1,170.04,2,2,"At Risk Customers"
15017,34,1,125.58,1,1,"Loyal Customers"
15018,39,3,496.21,1,1,"Loyal Customers"
15019,267,1,266,2,2,"At Risk Customers"
15021,9,9,1914.82,1,1,"Loyal Customers"
15022,12,4,905.04,1,1,"Loyal Customers"
15023,4,11,6802.75999999999,1,1,"Loyal Customers"
15024,10,10,1661.33,1,1,"Loyal Customers"
15025,34,1,377.01,1,1,"Loyal Customers"
15026,81,3,469,1,1,"Loyal Customers"
15027,31,4,1066.15,1,1,"Loyal Customers"
15028,9,4,627.13,1,1,"Loyal Customers"
15030,72,2,518.28,1,1,"Loyal Customers"
15031,5,4,668.14,1,1,"Loyal Customers"
15032,257,3,4959.1,2,2,"At Risk Customers"
15033,5,10,2586.67,1,1,"Loyal Customers"
15034,16,8,4308.61,1,1,"Loyal Customers"
15035,90,1,252.73,1,1,"Loyal Customers"
15036,73,3,465.55,1,1,"Loyal Customers"
15038,59,6,705.49,1,1,"Loyal Customers"
15039,10,47,19914.44,3,3,"Best Customers"
15041,171,1,180.35,2,2,"At Risk Customers"
15042,200,1,135.93,2,2,"At Risk Customers"
15043,32,1,537,1,1,"Loyal Customers"
15044,20,17,7700.23,3,3,"Best Customers"
15045,152,2,735.66,2,2,"At Risk Customers"
15046,10,15,5213.77,3,3,"Best Customers"
15047,270,1,343.62,2,2,"At Risk Customers"
15048,66,4,384.05,1,1,"Loyal Customers"
15049,274,1,121.17,2,2,"At Risk Customers"
15050,26,3,1782.09,1,1,"Loyal Customers"
15051,24,3,1391.61,1,1,"Loyal Customers"
15052,320,1,215.78,2,2,"At Risk Customers"
15053,5,3,697.79,1,1,"Loyal Customers"
15054,13,2,302.1,1,1,"Loyal Customers"
15057,276,2,1489.5,2,2,"At Risk Customers"
15058,26,11,2124.99,1,1,"Loyal Customers"
15059,41,9,1337.72,1,1,"Loyal Customers"
15060,9,4,303.09,1,1,"Loyal Customers"
15061,4,48,54534.14,3,3,"Best Customers"
15062,72,4,987.86,1,1,"Loyal Customers"
15063,214,1,370.8,2,2,"At Risk Customers"
15065,38,4,3158.13,1,1,"Loyal Customers"
15066,54,1,893.59,1,1,"Loyal Customers"
15067,79,3,1744.76,1,1,"Loyal Customers"
15068,47,2,553.36,1,1,"Loyal Customers"
15069,180,1,1109.53,2,2,"At Risk Customers"
15070,373,1,106.2,2,2,"At Risk Customers"
15071,94,2,982.07,1,1,"Loyal Customers"
15073,10,3,1043.41,1,1,"Loyal Customers"
15074,106,1,748.87,1,1,"Loyal Customers"
15075,78,1,773.03,1,1,"Loyal Customers"
15076,173,1,880.85,2,2,"At Risk Customers"
15078,8,32,9743.11000000002,3,3,"Best Customers"
15079,213,4,895.61,2,2,"At Risk Customers"
15081,23,5,504.8,1,1,"Loyal Customers"
15083,257,1,88.2,2,2,"At Risk Customers"
15087,282,1,306.94,2,2,"At Risk Customers"
15088,22,2,1160.07,1,1,"Loyal Customers"
15089,11,6,2420.84,1,1,"Loyal Customers"
15090,309,1,381.32,2,2,"At Risk Customers"
15091,68,1,480.71,1,1,"Loyal Customers"
15092,216,2,457.81,2,2,"At Risk Customers"
15093,19,6,4597.02,1,1,"Loyal Customers"
15095,104,4,1370.6,1,1,"Loyal Customers"
15096,43,1,219.39,1,1,"Loyal Customers"
15097,5,1,248.08,1,1,"Loyal Customers"
15098,183,3,39916.5,3,2,"Best Customers"
15099,85,1,410.48,1,1,"Loyal Customers"
15100,334,3,876,2,2,"At Risk Customers"
15101,9,2,317.53,1,1,"Loyal Customers"
15103,32,2,703.36,1,1,"Loyal Customers"
15104,197,2,1027.44,2,2,"At Risk Customers"
15105,19,7,2298.93,1,1,"Loyal Customers"
15106,18,5,1422.52,1,1,"Loyal Customers"
15107,312,6,319.5,2,2,"At Risk Customers"
15108,142,4,1300.25,1,1,"Loyal Customers"
15109,246,1,484.95,2,2,"At Risk Customers"
15110,24,4,996.1,1,1,"Loyal Customers"
15111,30,3,1567.48,1,1,"Loyal Customers"
15113,10,3,3609.33,1,1,"Loyal Customers"
15114,31,10,2760.56,1,1,"Loyal Customers"
15115,19,1,340.11,1,1,"Loyal Customers"
15116,18,4,1352.75,1,1,"Loyal Customers"
15117,15,5,1551.78,1,1,"Loyal Customers"
15118,135,1,244.8,1,1,"Loyal Customers"
15119,246,1,266.4,2,2,"At Risk Customers"
15120,134,1,358.82,1,1,"Loyal Customers"
15121,51,2,457.72,1,1,"Loyal Customers"
15122,115,3,1633.78,1,1,"Loyal Customers"
15123,8,2,2199.31,1,1,"Loyal Customers"
15124,23,2,184.19,1,1,"Loyal Customers"
15125,26,15,11528.48,3,3,"Best Customers"
15127,66,1,406.53,1,1,"Loyal Customers"
15128,61,4,1471,1,1,"Loyal Customers"
15129,51,11,3447.4,1,1,"Loyal Customers"
15130,170,1,330.11,2,2,"At Risk Customers"
15132,19,5,977.93,1,1,"Loyal Customers"
15133,128,3,982.42,1,1,"Loyal Customers"
15134,15,8,1387.99,1,1,"Loyal Customers"
15135,240,1,139.05,2,2,"At Risk Customers"
15136,3,4,1286.7,1,1,"Loyal Customers"
15139,240,2,178.96,2,2,"At Risk Customers"
15140,53,7,2354.25,1,1,"Loyal Customers"
15142,47,1,498.74,1,1,"Loyal Customers"
15143,226,1,259.45,2,2,"At Risk Customers"
15144,9,17,6580.44000000001,3,3,"Best Customers"
15145,5,4,1194.73,1,1,"Loyal Customers"
15146,165,2,1327.16,2,2,"At Risk Customers"
15147,241,1,623.5,2,2,"At Risk Customers"
15148,11,1,301.29,1,1,"Loyal Customers"
15149,134,1,520.8,1,1,"Loyal Customers"
15150,18,10,5314.47,1,1,"Loyal Customers"
15152,10,13,4745.69,1,1,"Loyal Customers"
15153,32,1,329.25,1,1,"Loyal Customers"
15154,76,1,296.42,1,1,"Loyal Customers"
15156,2,3,961.49,1,1,"Loyal Customers"
15157,4,3,1936.07,1,1,"Loyal Customers"
15158,46,1,401.4,1,1,"Loyal Customers"
15159,2,30,18641.01,3,3,"Best Customers"
15160,358,1,158.16,2,2,"At Risk Customers"
15163,19,2,304.47,1,1,"Loyal Customers"
15164,69,3,843.05,1,1,"Loyal Customers"
15165,374,1,487.75,2,2,"At Risk Customers"
15167,321,1,163,2,2,"At Risk Customers"
15168,26,1,106.56,1,1,"Loyal Customers"
15171,332,1,1289.5,2,2,"At Risk Customers"
15172,9,5,1624.05,1,1,"Loyal Customers"
15174,323,1,135.75,2,2,"At Risk Customers"
15175,72,1,224.14,1,1,"Loyal Customers"
15178,261,1,40.5,2,2,"At Risk Customers"
15179,19,5,2206.95,1,1,"Loyal Customers"
15180,368,1,87.5,2,2,"At Risk Customers"
15181,67,3,689.48,1,1,"Loyal Customers"
15182,155,2,622.85,2,2,"At Risk Customers"
15184,30,2,406.76,1,1,"Loyal Customers"
15185,71,1,310.62,1,1,"Loyal Customers"
15186,15,2,411.41,1,1,"Loyal Customers"
15187,2,16,4777.18,3,3,"Best Customers"
15189,2,41,16225.39,3,3,"Best Customers"
15192,120,3,1044.32,1,1,"Loyal Customers"
15193,61,1,499.32,1,1,"Loyal Customers"
15194,4,15,7616.53,3,3,"Best Customers"
15195,3,1,3861,1,1,"Loyal Customers"
15197,11,3,1079.61,1,1,"Loyal Customers"
15198,93,2,193.64,1,1,"Loyal Customers"
15199,60,4,1268.7,1,1,"Loyal Customers"
15201,88,5,1236.54,1,1,"Loyal Customers"
15203,26,6,1827.8,1,1,"Loyal Customers"
15204,358,1,316.58,2,2,"At Risk Customers"
15205,86,2,653.24,1,1,"Loyal Customers"
15206,11,4,420.3,1,1,"Loyal Customers"
15208,2,5,870.12,1,1,"Loyal Customers"
15210,226,1,331.18,2,2,"At Risk Customers"
15211,61,2,894.41,1,1,"Loyal Customers"
15212,242,1,101.8,2,2,"At Risk Customers"
15213,319,2,328.35,2,2,"At Risk Customers"
15214,2,8,1661.44,1,1,"Loyal Customers"
15215,47,3,734.94,1,1,"Loyal Customers"
15216,88,1,96.6,1,1,"Loyal Customers"
15218,11,11,5756.89,1,1,"Loyal Customers"
15219,177,1,305.75,2,2,"At Risk Customers"
15220,52,6,1778.96,1,1,"Loyal Customers"
15221,367,1,403.25,2,2,"At Risk Customers"
15222,319,1,585,2,2,"At Risk Customers"
15223,226,2,755.75,2,2,"At Risk Customers"
15224,359,2,322.08,2,2,"At Risk Customers"
15225,235,1,409.4,2,2,"At Risk Customers"
15226,311,1,154.41,2,2,"At Risk Customers"
15227,37,5,1219.4,1,1,"Loyal Customers"
15228,67,4,3386.71,1,1,"Loyal Customers"
15230,240,2,429.6,2,2,"At Risk Customers"
15232,114,2,612.06,1,1,"Loyal Customers"
15234,277,1,197,2,2,"At Risk Customers"
15235,218,12,2247.51,2,2,"At Risk Customers"
15236,299,1,321.05,2,2,"At Risk Customers"
15237,2,4,1412.32,1,1,"Loyal Customers"
15238,30,3,1071.99,1,1,"Loyal Customers"
15239,11,2,780.59,1,1,"Loyal Customers"
15240,45,5,1706.57,1,1,"Loyal Customers"
15241,67,8,1756.44,1,1,"Loyal Customers"
15243,75,1,316.68,1,1,"Loyal Customers"
15244,66,2,631.57,1,1,"Loyal Customers"
15245,135,3,2515.84,1,1,"Loyal Customers"
15246,239,2,514.15,2,2,"At Risk Customers"
15247,123,1,356,1,1,"Loyal Customers"
15249,32,13,6688.46000000001,1,1,"Loyal Customers"
15251,10,11,10484.99,1,1,"Loyal Customers"
15252,37,2,740.78,1,1,"Loyal Customers"
15253,17,5,918.2,1,1,"Loyal Customers"
15254,128,1,300.36,1,1,"Loyal Customers"
15255,67,1,890.85,1,1,"Loyal Customers"
15256,149,1,98.45,2,2,"At Risk Customers"
15257,284,1,317.15,2,2,"At Risk Customers"
15258,169,2,623.16,2,2,"At Risk Customers"
15260,101,7,1810.77,1,1,"Loyal Customers"
15261,136,1,254.82,1,1,"Loyal Customers"
15262,324,1,178.95,2,2,"At Risk Customers"
15263,107,1,156.51,1,1,"Loyal Customers"
15264,65,1,393.74,1,1,"Loyal Customers"
15265,152,2,1506.12,2,2,"At Risk Customers"
15266,339,1,119.3,2,2,"At Risk Customers"
15267,23,5,1717.36,1,1,"Loyal Customers"
15269,24,1,408.8,1,1,"Loyal Customers"
15270,16,7,2379.49,1,1,"Loyal Customers"
15271,8,15,2507.07,3,3,"Best Customers"
15272,58,2,721.94,1,1,"Loyal Customers"
15274,5,2,716.57,1,1,"Loyal Customers"
15275,38,1,615.14,1,1,"Loyal Customers"
15276,67,1,135.31,1,1,"Loyal Customers"
15277,47,1,255.9,1,1,"Loyal Customers"
15279,355,1,290.51,2,2,"At Risk Customers"
15280,173,1,113.12,2,2,"At Risk Customers"
15281,59,9,2332.15,1,1,"Loyal Customers"
15286,50,1,240.55,1,1,"Loyal Customers"
15287,23,2,486.69,1,1,"Loyal Customers"
15288,44,5,2306.52,1,1,"Loyal Customers"
15289,30,3,939.78,1,1,"Loyal Customers"
15290,5,18,7943.22,3,3,"Best Customers"
15291,26,15,4668.3,3,3,"Best Customers"
15292,202,1,180.94,2,2,"At Risk Customers"
15296,51,6,3672.86,1,1,"Loyal Customers"
15297,11,3,641.94,1,1,"Loyal Customers"
15298,3,12,4799.9,1,1,"Loyal Customers"
15299,68,7,4507.01,1,1,"Loyal Customers"
15300,65,1,496.44,1,1,"Loyal Customers"
15301,51,12,5070.35,1,1,"Loyal Customers"
15303,291,1,574.02,2,2,"At Risk Customers"
15304,61,8,694.4,1,1,"Loyal Customers"
15306,65,3,1174.35,1,1,"Loyal Customers"
15307,96,1,205.3,1,1,"Loyal Customers"
15308,275,1,310.47,2,2,"At Risk Customers"
15311,1,91,60767.9000000001,4,3,"Super VIP Customers"
15312,76,4,924.85,1,1,"Loyal Customers"
15313,111,1,52,1,1,"Loyal Customers"
15314,200,1,327.97,2,2,"At Risk Customers"
15315,65,2,570.5,1,1,"Loyal Customers"
15316,327,1,165,2,2,"At Risk Customers"
15318,4,1,312.62,1,1,"Loyal Customers"
15319,284,1,204.5,2,2,"At Risk Customers"
15320,45,1,267.13,1,1,"Loyal Customers"
15321,71,3,2748.31,1,1,"Loyal Customers"
15322,86,1,679.68,1,1,"Loyal Customers"
15325,104,1,162.29,1,1,"Loyal Customers"
15326,334,1,311.71,2,2,"At Risk Customers"
15327,53,1,208.75,1,1,"Loyal Customers"
15329,40,3,1049.7,1,1,"Loyal Customers"
15330,33,2,714.96,1,1,"Loyal Customers"
15332,367,4,1661.06,2,2,"At Risk Customers"
15333,209,1,1028.56,2,2,"At Risk Customers"
15334,157,3,351.67,2,2,"At Risk Customers"
15335,54,1,173.97,1,1,"Loyal Customers"
15339,67,2,574.07,1,1,"Loyal Customers"
15341,81,1,2020.52,1,1,"Loyal Customers"
15342,130,1,406.09,1,1,"Loyal Customers"
15343,88,1,364.5,1,1,"Loyal Customers"
15344,1,3,563.94,1,1,"Loyal Customers"
15345,46,1,393.54,1,1,"Loyal Customers"
15346,333,1,252.42,2,2,"At Risk Customers"
